,Type,Plot,Site_Name,mean,min,prctile5,max,prctile95,std,MTD,median,skewness,kurtosis,IQR,MAD,meanci_1,meanci_2,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,prctile33,mean_first_ring,mean_second_ring,mean_third_ring,mean_core,median_first_ring,median_second_ring,median_third_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
266,Clog,A,Sde_David,3.74670093,1.28066864,2.3000206,13.08125534,8.39801636,1.864097624,11.8005867,3.14987984,2.591018238,10.14102496,1.090641022,1.19563041,3.67161398,3.82178789,-0.570005417,-0.481632944,0.443210939,-0.569980621,-0.527908252,0.306046075,2.55274806,3.95453155,3.65948112,2.92574389,2.93188338,3.25011864,3.20000877,2.82019653,2.88015213,0.36099829,-0.205219628
267,Clog,A,Sde_David,3.90654601,1.25007858,1.8340416,13.04102936,9.33903275,2.287413523,11.79095078,3.11976852,1.764437242,5.695343196,2.059425354,1.676837937,3.80861037,4.00448165,-0.539894104,-0.641478017,0.019895041,-0.539869308,-0.687753325,-0.117269823,2.17101806,4.28915474,3.90136283,2.67415602,2.64693979,3.4602417,3.05513611,2.35000839,2.60989609,0.261324809,-0.105546147
268,Clog,A,Sde_David,3.88421451,1.28011742,1.51997032,13.16149368,9.49246731,2.408566795,11.88137627,3.18021622,1.585529405,5.218115626,2.392379761,1.777549652,3.76554911,4.00287992,-0.600341797,-0.619146524,-0.101258232,-0.610404968,-0.64348392,-0.249966687,1.87856569,3.5404278,3.56924784,2.73836995,3.07285217,2.87969818,3.10978546,2.63996735,3.12486305,0.184962597,-0.026299815
269,Clog,A,Sde_David,3.0228686,0.47001076,1.10931044,13.20106506,8.46984482,2.244550336,12.73105431,2.42993164,2.367695048,8.943902985,1.612481117,1.470293424,2.92264176,3.12309545,0.24994278,0.342199386,0.062758227,0.290365219,0.36012165,0.141552784,1.42923556,3.26660381,2.46553373,1.97371562,2.25281879,2.62997246,2.14001465,1.8699646,2.25001907,0.042640446,0.055123823
270,Clog,A,Sde_David,3.54079783,0.78012733,1.18010483,13.06755142,9.24994583,2.342877025,12.28742409,2.88997345,1.82764471,6.314289316,2.104820251,1.661821117,3.43089019,3.65070546,-0.41009903,-0.375729837,-0.035568462,-0.550060272,-0.49569237,-0.094942697,1.68179694,4.31873854,2.72119886,1.82005746,1.18708186,3.45988541,2.66993408,1.73994522,1.1799572,0.155631624,-0.041415131
271,Clog,A,Sde_David,2.76990216,0.41012268,0.89999666,13.04819946,8.11069145,2.218771409,12.63807678,2.17995148,2.142705704,7.709025725,1.693994522,1.508836355,2.67839754,2.86140678,0.299922943,0.39516583,0.088537154,0.349996567,0.432582873,-0.021695067,1.141748,3.12818737,2.50223501,1.69197774,1.65347112,2.42968826,2.11991005,1.48988419,1.57043533,0.018207773,0.172793069
272,Clog,A,Sde_David,3.20795727,0.63013077,1.49005051,13.25930023,8.91191177,2.302824594,12.62916946,2.37008858,2.364754524,8.367486861,1.230096817,1.546269641,3.10959621,3.30631833,0.309785843,0.157110717,0.00448397,0.350208282,0.175032981,0.083278527,1.75440379,4.00558178,2.43694448,1.84546088,1.85109199,2.69989014,2.27999878,1.86004639,1.8399353,0.129821474,-0.032057204
273,Clog,A,Sde_David,3.25305622,0.35005722,1.0399992,12.82021484,8.43398514,2.428567502,12.47015762,2.38985596,1.634355064,5.321231559,2.440160751,1.843246654,3.19201966,3.31409279,-0.109981537,-0.287988232,-0.121258938,-0.539825439,-0.608640866,-0.048837083,1.34734556,3.30935665,2.62861238,3.17735323,1.67844282,2.55006561,1.82514915,2.53979263,1.4999958,0.115538278,-0.071288221
274,Clog,A,Sde_David,3.44265575,1.38014374,1.74002266,12.74206314,8.8148632,2.257967249,11.3619194,2.64990768,2.17581545,7.335087099,1.385362625,1.559103528,3.28435625,3.60095525,-0.370033264,-0.477587761,0.049341315,-0.430076599,-0.497236516,0.084474578,1.94346648,3.8104279,2.38064553,2.06149905,1.85533174,3.17482338,2.35999451,1.95998344,1.79003677,0.259884297,-0.139829761
276,Clog,A,Sde_David,2.92491698,0.54006653,0.9799181,13.05671387,8.98143234,2.423370289,12.51664734,2.06996994,2.220851104,7.701114578,1.764774323,1.644436598,2.81483223,3.03500173,0.40990448,0.240151013,-0.116061725,0.329998016,0.189422969,-0.125665529,1.27328627,3.47819389,2.32990213,1.71597402,1.67556535,2.68993454,2.0549839,1.72990494,1.55003433,0.051679731,0.059848732
277,Clog,A,Sde_David,4.64874736,2.30010376,2.53999233,13.33869324,9.76419563,2.293442172,11.03858948,3.84987793,1.554170857,4.978036827,2.597540855,1.750171532,4.48948186,4.80801285,-1.07000351,-1.183679367,0.013866391,-1.280021667,-1.382943114,0.094806295,2.79617731,5.14784701,3.46211342,3.00285431,2.69951156,4.64031372,3.36994133,2.97001038,2.69997559,0.392853695,-0.289522203
278,Clog,A,Sde_David,3.54463706,0.56004143,1.45021133,13.25019455,8.72977848,2.215735185,12.69015312,2.84999084,2.162974382,8.11511989,1.60974884,1.485337938,3.41478983,3.6744843,-0.170116425,-0.179569074,0.091573378,-0.129693985,-0.16164681,0.170367935,1.92226949,3.67363,2.70441227,2.85472986,2.30586565,2.95988083,2.60995102,2.64996719,2.28997803,0.174828035,-0.077063766
279,Clog,A,Sde_David,3.90928528,0.75013695,1.56001663,12.79037628,8.4573555,2.181472107,12.04023933,3.2200428,1.42648671,5.045213717,2.610080719,1.684589138,3.844825,3.97374556,-0.940168381,-0.944217286,0.125836457,-1.130075455,-1.054227426,0.168288417,2.01398898,4.25676626,3.87288511,2.69327706,2.30577791,3.50968323,3.28492126,2.47002182,2.32006226,0.276960771,-0.159746301
280,Clog,A,Sde_David,3.8832021,1.5801651,2.07003174,12.95906372,9.45359344,2.182033488,11.37889862,3.22992439,2.06517853,6.965347662,1.560527802,1.499520648,3.80797018,3.95843401,-0.850049973,-0.818134107,0.125275076,-0.46985817,-0.500341511,0.019431655,2.30603281,4.29364202,4.00556589,3.06805009,2.51246077,3.66000671,3.16998596,2.74987717,2.43003006,0.331489441,-0.041854848
281,Clog,A,Sde_David,2.48485956,0.40036774,0.80997124,13.19870758,7.72239265,2.203581116,12.79833984,1.79992676,2.641484779,10.24821522,1.290118217,1.394908174,2.38927361,2.58044551,0.879947662,0.880208429,0.103727447,0.490001678,0.460169544,-0.01073742,1.07795898,2.64363608,2.29948868,1.25011965,1.00313711,2.00010681,1.8699913,1.20985794,0.95998573,-0.051540504,0.11539413
282,Clog,A,Sde_David,3.63450235,1.2201355,1.74000626,13.04150467,8.8604229,2.208625618,11.82136917,2.81995468,1.99215174,6.768444825,1.787460327,1.575113955,3.55594662,3.71305809,-0.340080261,-0.469434362,0.098682945,-0.159696579,-0.222973505,-0.012765978,2.03928924,3.79517687,3.97649263,2.89370158,2.00994317,2.81006699,2.9899147,2.56011848,1.88995438,0.2466011,-0.022853208
283,Clog,A,Sde_David,4.22037307,1.53027344,2.29995804,13.23203659,8.73356781,2.013140438,11.70176315,3.68007851,2.041872378,7.624147545,1.770038605,1.398395827,4.14759851,4.29314763,-1.000204086,-0.85530508,0.294168125,-1.110334396,-0.997626905,0.250692237,2.66018929,4.20713435,4.61617067,3.88014391,3.01100959,3.61988449,4.15005493,3.7301445,2.96999741,0.372672106,-0.243063364
284,Clog,A,Sde_David,4.18735225,1.13015137,2.06159611,12.87050018,8.18193665,1.941350731,11.74034882,3.71993408,1.673463491,6.524614521,2.120131493,1.429622153,4.11890876,4.25579575,-1.440059662,-1.222284263,0.365957833,-1.629966736,-1.332294403,0.408409793,2.52184366,4.44553893,4.38917949,3.35371224,3.34367373,4.00989685,4.02989349,3.03016624,3.39004478,0.399933813,-0.282719343
285,Clog,A,Sde_David,3.13518346,0.96002846,1.20899658,13.03141861,9.19401054,2.456051916,12.07139015,2.19991379,2.066459772,6.872887296,1.809959412,1.73596869,3.01112285,3.25924407,0.279960632,0.029884532,-0.148743352,0.13999939,-0.090078001,-0.208117588,1.45529923,3.40648204,2.96883802,1.94361801,1.75827228,2.39026718,2.25985031,1.89995842,1.73501663,0.097995758,0.016220736
287,Clog,A,Sde_David,3.23890956,1.10016022,1.5899826,12.70800552,8.3262413,2.047807174,11.60784531,2.55991898,2.349171737,8.535052027,1.379989624,1.363709442,3.1218488,3.35597032,-0.280044556,-0.273841568,0.25950139,-0.679855347,-0.607704563,0.258050653,1.86040379,3.63136221,2.35203273,2.1677206,1.99376288,2.94012222,2.29999313,2.18993912,1.98999176,0.239771317,-0.177929034
288,Clog,A,Sde_David,3.88000402,1.4403389,2.07998772,12.96860962,8.3534729,1.983105691,11.52827072,3.28003006,2.142304045,8.022298719,1.689836502,1.367023079,3.82076217,3.93924587,-0.80015564,-0.714936034,0.324202873,-0.629993439,-0.586197084,0.151328291,2.39003874,4.42573691,4.17047108,3.9807251,2.89574743,3.40554886,3.53085022,3.54482918,2.63982086,0.335854765,-0.133461479
291,Clog,e,Sde_David,4.8440892,1.980159,2.68994904,14.67853851,9.70042572,2.173269608,12.69837952,4.18029137,1.968478405,7.213615666,1.82006073,1.527760526,4.76449029,4.92368811,-1.069974899,-1.019066071,0.299680072,-1.1802845,-1.093176076,0.216401402,3.17423789,5.25911336,5.21764912,4.04021195,4.08498987,4.41984291,4.4304821,3.78481216,3.98497696,0.546935369,-0.243559413
295,Clog,e,Sde_David,4.84066672,2.26027145,2.91888123,14.80359116,9.6229866,2.127493121,12.5433197,4.21057358,2.194019679,8.234433578,1.675624847,1.453812545,4.76724705,4.91408638,-0.900257111,-0.815643588,0.345456559,-0.870447159,-0.812010481,0.26547016,3.27493968,5.17322032,4.83149188,4.10134697,3.05509906,4.48003616,4.32005539,3.78986588,2.96987572,0.549569673,-0.226619123
296,Clog,e,Sde_David,3.78687257,1.51060104,1.94000053,14.95192719,9.4348526,2.37022171,13.44132614,2.99993896,2.355980733,8.639932196,1.649394989,1.603635545,3.68344846,3.89029669,0.410377502,0.338150552,0.10272797,0.209796906,0.099331843,-0.022709002,2.20407238,3.86709568,3.71675077,2.75627979,2.77438096,2.94492149,3.05936432,2.75997925,2.72993469,0.25038236,0.064661396
299,Clog,e,Sde_David,3.04466323,0.66020432,1.1498867,14.82416763,9.0889473,2.455740244,14.16396332,2.17978897,2.40083798,8.918383496,1.729812622,1.648849288,2.95988948,3.12943697,1.130527496,0.9803599,0.017209436,0.880146027,0.733473766,-0.045506262,1.42742607,3.20365592,3.24278251,1.69393097,1.19023063,2.25536766,2.40535583,1.60013046,1.18020668,0.067165578,0.221041514
301,Clog,e,Sde_David,4.17695222,1.51026764,1.9501133,14.7068924,9.63758698,2.422700725,13.19662476,3.49487915,1.956607668,7.207779299,2.459634781,1.731600614,4.06929989,4.28460456,-0.184562683,-0.151929095,0.050248956,-0.234611511,-0.163345398,0.010996267,2.26231484,4.50373397,3.80347903,3.05839703,2.81425062,3.87029495,3.47950592,2.61503067,2.69006577,0.2851633,0.03099906
302,Clog,e,Sde_David,4.29650142,1.64024658,2.07999306,14.66409988,9.27004414,2.2010831,13.0238533,3.68019028,2.085741638,8.039087591,1.879626274,1.515166395,4.23154281,4.36146003,-0.56987381,-0.471478297,0.271866581,-0.380073547,-0.31800661,0.224976475,2.57927741,4.97636531,4.53243731,4.45607283,3.23011453,4.27021904,3.72495575,4.13012619,3.21994133,0.399295351,-0.041443582
303,Clog,e,Sde_David,4.98066645,2.05034103,2.67013721,14.87502136,9.9429863,2.337189333,12.82468033,4.27065887,1.755635413,6.315753866,2.412472725,1.717441585,4.89357602,5.06775689,-0.960342407,-0.955643328,0.135760347,-1.010391235,-0.967059631,0.096507659,3.08744236,5.48954697,4.89447477,3.95886234,3.33811501,4.62157669,4.42088737,3.57992401,3.19001236,0.500612265,-0.184449904
304,Clog,e,Sde_David,4.56875893,1.41012039,2.16991272,14.8834671,9.08449402,2.134834939,13.47334671,4.10973206,1.670470323,6.722687855,2.266417503,1.552010459,4.48689781,4.65062005,-0.799415588,-0.543735802,0.338114741,-0.849464417,-0.555152105,0.298862052,2.69845612,4.63076446,4.53552147,3.97293751,4.63147505,4.03532829,4.23019447,3.89548721,4.66022339,0.399044108,-0.082881747
305,Clog,e,Sde_David,3.72743461,1.44013901,1.75038528,14.87418289,9.78439102,2.492808641,13.43404388,2.94985886,2.28233047,8.247892963,1.809871674,1.684996297,3.57132939,3.88353984,0.660457611,0.597588514,-0.01985896,0.359523773,0.315529322,-0.072214488,2.00680239,3.91306931,2.67717953,2.23395816,2.00183773,3.3499691,2.50967331,2.21486206,1.95518417,0.152021821,0.105250419
306,Clog,e,Sde_David,3.85954787,1.51023102,2.08015213,14.74500656,8.80392761,2.231014122,13.23477554,3.08006477,2.382544197,9.080713658,1.679634094,1.511680264,3.77394956,3.94514618,0.330251694,0.265475254,0.241935558,0.029317856,-0.016583939,0.18958003,2.33981894,3.84225809,4.07298623,3.66409294,2.90775304,2.9999733,3.34997559,3.11976242,2.79512596,0.286777442,-0.029505201
307,Clog,e,Sde_David,3.17221345,0.76014595,1.28403349,14.79238968,8.24501324,2.253784389,14.03224373,2.5604866,2.634978744,10.82560943,1.589941025,1.432095175,3.11878107,3.22564584,0.649829865,0.752809676,0.219165292,0.54955864,0.621320113,0.125123635,1.62067418,3.39642614,3.34000435,3.39553859,1.98628809,2.73967438,2.57995682,2.58068161,1.90974503,0.140077987,0.191994987
308,Clog,e,Sde_David,4.47801607,1.14017105,1.73990154,14.99661636,9.46359215,2.280759885,13.85644531,4.04009247,1.839984472,7.256011147,2.020118713,1.571776358,4.42273378,4.53329835,-0.629776001,-0.352992939,0.192189795,-0.730464935,-0.505879529,0.064145555,2.57122154,4.55541555,4.61290436,4.39477935,4.69149196,3.89016724,4.10974884,3.90995026,3.77005959,0.348818915,-0.073747387
309,Clog,e,Sde_David,3.80643596,1.12022018,1.61011505,14.92781067,10.21271515,2.612402663,13.80759048,2.98013306,2.109794732,7.192767083,1.729370117,1.783396355,3.68666538,3.92620654,0.430183411,0.318587164,-0.139452983,0.409824371,0.288967311,-0.135180404,1.96210111,4.39466557,2.67720038,2.35457838,2.69089869,3.3203392,2.44016266,2.19982147,2.21495247,0.185507313,0.107448526
310,Clog,e,Sde_David,3.16549629,0.95035667,1.29993649,14.63600464,8.24270973,2.230184633,13.68564796,2.49009247,2.466587105,9.857916345,1.759872437,1.484408592,3.08882928,3.24216331,0.620223999,0.659526832,0.242765047,0.650033951,0.663159939,0.162778647,1.58614937,3.27445989,3.02065292,2.62962777,3.39355876,2.30024261,2.54001923,2.35991402,3.46066971,0.152849669,0.170100881
311,Clog,e,Sde_David,4.82398773,2.09007111,2.47989655,14.84747162,9.94292984,2.168876687,12.75740051,4.29025879,1.989049024,7.501020485,1.820144653,1.481751752,4.75289753,4.89507794,-0.979942322,-0.798964607,0.304072994,-1.230323792,-1.045850742,0.241357295,3.10513756,4.98544611,5.20752046,4.15673954,3.59542853,4.35490074,4.58006134,3.97994461,3.55999794,0.505232657,-0.217025565
314,Clog,e,Sde_David,3.33166428,1.04013519,1.4801033,14.7011116,9.15999527,2.38626165,13.66097641,2.63490372,2.508659014,9.44359627,1.459594727,1.533100414,3.22412827,3.4392003,0.57541275,0.593358845,0.08668803,0.465108871,0.490804849,0.013807405,1.7496019,3.73518598,2.60058954,2.23430858,1.92147722,2.86023026,2.60023575,2.02034073,1.84507256,0.172885649,0.138685827
315,Clog,e,Sde_David,3.61872413,0.52027817,1.47994633,14.64478226,9.18996162,2.366361118,14.12450409,2.910495,2.22442969,8.293872942,1.779714584,1.598279399,3.56062475,3.67682351,0.199821472,0.206299001,0.106588562,0.149772644,0.194882698,0.067335874,1.90090278,3.69494349,3.91671366,2.87170092,2.31656936,2.82000465,3.0599472,2.8099472,2.3002388,0.230956033,0.085206327
317,Clog,e,Sde_David,3.29007018,1.20032883,1.64002991,14.90104675,9.68092728,2.526712106,13.70071793,2.43004608,2.698715735,10.0808613,1.270030975,1.590972036,3.17799755,3.40214281,0.980270386,0.834952951,-0.053762426,0.179763794,0.225051458,0.088926144,1.81105329,3.80691617,2.40021004,2.11061855,1.80403406,2.66498184,2.34975624,1.99998474,1.75008011,0.145009802,0.040791971
318,Clog,e,Sde_David,4.39117142,1.83015518,2.16750126,14.47951584,9.38500767,2.209365729,12.64936066,3.76072769,1.829069003,6.621023457,2.172010422,1.591515496,4.26732675,4.51501609,-0.550411224,-0.466148296,0.263583952,-0.660720825,-0.540258302,0.180305281,2.61630711,4.45070034,3.94182292,3.79763269,4.81766346,3.73990707,3.41003113,3.72494774,4.60039787,0.39343227,-0.090056313
319,Clog,A,Sde_David,4.05290497,0.77048149,2.06646309,13.66056671,9.34089222,2.220610658,12.89008522,3.32998123,2.103134947,7.420658282,1.556875229,1.52402958,3.98575189,4.12005805,-0.250106812,-0.287836977,0.086697906,-0.070030212,-0.101364356,0.047205756,2.47508439,4.56530717,4.09921994,3.49929663,2.70667783,3.50478592,3.4551815,3.31993523,2.640242,0.241722679,-0.060083919
320,Clog,A,Sde_David,4.26832007,1.81036911,2.52450142,13.30927429,9.06955986,1.988804599,11.49890518,3.69032822,2.227568833,8.319321698,1.489848137,1.322788216,4.16547689,4.37116325,-0.910453796,-0.803252078,0.318503965,-0.730377197,-0.616779457,0.279011815,2.81160086,4.75227951,3.23205143,3.45872736,3.9120643,4.20526848,3.07488403,3.32038269,3.85492668,0.397102834,-0.215464074
321,Clog,A,Sde_David,4.39653711,1.91005859,2.44024048,13.3204628,8.75856552,1.987691487,11.41040421,3.91031036,1.953559012,7.450775548,1.889148712,1.396725092,4.30170289,4.49137132,-1.130435944,-0.931469116,0.319617077,-0.950359344,-0.744996495,0.280124927,2.78308843,4.56653743,3.69459835,3.67342653,4.12321944,4.0196434,3.55994568,3.7649971,4.18006096,0.38924775,-0.20760899
323,Clog,A,Sde_David,2.5280956,0.15010567,0.79998474,12.97073288,7.81283875,2.184316956,12.82062721,1.83001633,2.520824306,9.68315455,1.509403229,1.412580633,2.4628959,2.59329529,0.549858093,0.536972395,0.122991608,0.150047302,0.203109399,0.121540871,1.06585386,2.56542267,3.1104901,1.67450093,1.24581036,1.77003784,2.37985344,1.51991196,1.24497147,0.023737838,0.038104444
324,Clog,A,Sde_David,4.09660317,1.45029793,2.08977737,13.1353241,8.86009293,2.037605959,11.68502617,3.44992027,2.015581756,7.325404686,1.7996521,1.427332446,4.00952909,4.18367725,-0.670045853,-0.631535176,0.269702604,-0.489969254,-0.445062555,0.230210454,2.55839098,4.37850051,3.94340363,3.01383646,2.89265577,3.63985405,3.46005402,2.95975075,2.82997284,0.327344299,-0.145705539
325,Clog,A,Sde_David,2.72563167,0.46007462,0.93008757,12.81861801,8.77692223,2.440364571,12.3585434,1.72988434,2.144559768,7.245683466,1.81256485,1.719399877,2.61755492,2.83370842,0.649990082,0.339436316,-0.133056008,0.250179291,0.005573321,-0.134506744,1.11297003,3.33133076,2.26097251,1.42165935,1.19325964,2.05993385,1.54997177,1.37991638,1.19999237,0.035429759,0.026412523
326,Clog,A,Sde_David,3.73868079,1.92008743,2.25004578,13.32129059,8.72648621,2.084485145,11.40120316,2.97065506,2.449559793,8.910978457,1.149878502,1.378964619,3.64047181,3.83688977,-0.19078064,-0.273612802,0.222823419,-0.010704041,-0.087140181,0.183331269,2.4337869,4.09810155,3.09412711,2.87541108,2.73623305,3.12003098,2.83997879,2.75996933,2.59995995,0.293016264,-0.111377504
327,Clog,A,Sde_David,4.2566029,1.61006241,2.13746433,14.07105331,9.59969501,2.251932137,12.46099091,3.56987457,2.04215771,7.330661081,1.812592506,1.567067107,4.19304585,4.32015995,-0.090000153,-0.091534909,0.055376427,-0.019763947,0.005481756,0.097367645,2.56642655,4.80391865,3.93725375,3.75360854,3.67246274,3.95997314,2.89000587,3.53988342,3.63983231,0.169373575,0.034906887
328,Clog,A,Sde_David,2.36058756,0.12009926,0.48008213,12.94994278,8.4746994,2.44054944,12.82984352,1.47507973,2.397311788,8.48602844,1.530134201,1.618743803,2.26417607,2.45699906,0.904794693,0.704480426,-0.133240876,0.504983902,0.37061743,-0.134691613,0.81040413,2.93508407,1.9400811,1.06915243,1.25193727,1.68981476,1.40977783,1.00020142,1.19976349,-0.03965226,0.101494542
329,Clog,A,Sde_David,3.56113139,0.90003929,1.53023109,13.28121719,8.67448711,2.215469028,12.3811779,2.76011047,2.023610485,7.119041975,1.741789818,1.564417761,3.49155153,3.63071124,0.019763947,-0.096063396,0.091839535,0.199840546,0.090409225,0.052347385,1.95720426,3.89786942,3.96871176,3.16837861,2.80728865,2.78031693,3.21991119,2.81990967,2.72991333,0.161719226,0.019919534
330,Clog,A,Sde_David,4.70713562,2.61029091,2.95993099,14.64922562,10.04122753,2.205902312,12.03893471,3.9100441,2.236889524,7.841312083,1.370416641,1.518633573,4.60456048,4.80971076,0.169830322,0.057932371,0.101406251,-0.229980469,-0.275930624,0.099955514,3.24656661,4.91701308,4.3807462,3.80275276,3.91807984,3.86987915,3.82007446,3.83000031,3.92492905,0.247390491,-0.185548209
331,Clog,A,Sde_David,3.8846688,1.11021767,1.81013355,13.19096527,8.82532749,2.089656887,12.0807476,3.28035126,2.160707471,8.087923203,1.549539566,1.406391835,3.76210041,4.00723718,-0.500476837,-0.419600805,0.217651677,-0.320400238,-0.233128184,0.178159527,2.33938609,4.06124826,3.12352068,2.55800137,2.81282071,3.53999863,3.20993767,2.54021606,2.87989769,0.267009133,-0.085370373
