ID,Label,RTK_Num,Plot,row,Site_Name,cluster_number,Tree_num,Longitude,Latitude,mean,min,prctile5,max,prctile95,std,Std_plot,MTD,median,skewness,kurtosis,IQR,MAD,Meanci_1,Meanci_2,centroidY,centroidX,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,AirTemp,mean_prctile33,mean_First_ring,mean_second_ring,mean_three_ring,mean_core,median_First_ring,median_second_ring,median_three_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
57,blue,57,A,62,Sde_David,3152,11,172060.5506,608296.5962,34.25114898,31.77020073,32.32987919,43.76938248,39.7937685,2.387640171,2.307308563,11.99918175,33.17985916,1.835145254,6.019970746,2.297923088,1.784183037,34.1017059,34.40059207,5290.116989,4068.325534,1.53E-05,-0.386080994,-0.080331608,0.380207062,-0.068288398,-0.186175029,30.4,32.53857919,35.01901172,32.85879147,32.5325767,32.6723745,34.33039284,32.7899437,32.53001976,32.68987083,0.211687455,0.077947138
58,blue,58,A,13,Sde_David,482,11,171840.1082,608295.3232,33.96744574,30.98017883,31.85997734,43.7783432,39.57084694,2.290497493,2.307308563,12.79816437,33.21992683,2.116581449,7.475537788,1.675001144,1.562712024,33.89586701,34.03902447,5306.694614,1197.622967,-0.040052414,-0.102377751,0.01681107,-0.09976387,-0.12867463,0.081232632,30.4,32.32296047,34.44324354,33.61935043,33.27700987,32.8855244,33.29999924,33.12997055,33.14494705,32.91493225,0.152285167,-0.049550627
59,blue,59,A,74,Sde_David,3756,6,172114.6298,608297.3077,34.38512888,31.89997101,32.45999146,43.57880783,39.66812515,2.219956845,2.307308563,11.67883682,33.72008514,2.095647305,7.234118916,1.570949554,1.518951145,34.28728679,34.48297097,5280.851515,4772.569697,-0.540210724,-0.520060894,0.087351718,-0.510314941,-0.527860252,0.019941758,30.5,32.77712104,34.45281217,33.92466473,33.55272537,33.79624514,33.83003235,33.50537682,33.65010834,33.78024292,0.269967475,-0.109107154
60,blue,60,A,68,Sde_David,3470,6,172087.4917,608298.5405,33.75322442,31.0904026,32.14993057,43.7791748,39.33861122,2.251882597,2.307308563,12.6887722,32.91977501,2.416326281,8.690054346,1.431631088,1.511537619,33.69253915,33.81390968,5264.798186,4419.16421,0.260099411,0.111843574,0.055425967,0.25003624,0.087506178,-0.093282488,30.7,32.34310071,34.51382855,34.14494063,33.83449292,32.47077939,33.56001663,33.49014664,32.94979668,32.41995049,0.145784766,0.012878016
61,blue,61,A,66,Sde_David,3371,9,172078.5789,608298.641,34.05146198,31.63028336,32.39993305,43.76750183,39.35814438,2.156700099,2.307308563,12.13721848,33.22995377,2.269030591,7.971938297,1.40259552,1.483748494,33.99347861,34.10944534,5263.488433,4303.097988,-0.050079346,-0.186393989,0.150608464,-5.72E-06,-0.148976945,0.040376243,30.6,32.65484079,34.33574825,34.06327555,34.18996124,33.11702491,33.48996735,33.18041992,33.35012436,33.12508011,0.230989772,-0.03998893
62,blue,62,A,64,Sde_David,3260,12,172069.5788,608297.2542,33.44629958,31.38037682,31.87987947,43.59793472,38.56730366,2.183707734,2.307308563,12.21755791,32.5499382,2.282497793,8.063422114,1.340874672,1.514312132,33.35228677,33.5403124,5281.547952,4185.894458,0.629936218,0.418768407,0.123600829,0.810319901,0.665229264,0.012151906,30.6,32.07210209,33.84104622,33.00136812,32.24838671,32.05455913,32.77989197,32.45998001,32.19018745,32.00010109,0.078830929,0.144916963
63,blue,63,A,62,Sde_David,3153,12,172060.431,608299.859,33.72028161,31.61037254,32.06006145,43.40938187,38.31724072,2.075265928,2.307308563,11.79900932,33.04995346,2.230370268,8.276904785,1.68993187,1.43764353,33.6231226,33.81744061,5247.62792,4066.768091,0.129920959,0.144786385,0.232042635,0.510112762,0.462578981,0.126199214,30.4,32.25149397,34.06694034,33.25379784,32.66842224,32.54947813,33.19015312,33.0401268,32.72001648,32.51992226,0.13259637,0.157038223
64,blue,64,A,77,Sde_David,3921,9,172127.8515,608300.8618,33.51655428,31.02021217,31.46997271,43.76710129,40.28140755,2.651473016,2.307308563,12.74688911,32.47989655,2.029440273,6.423576944,1.709065437,1.879476575,33.37618136,33.6569272,5234.568099,4944.747997,0.699977875,0.348513709,-0.344164452,0.760404587,0.402554224,-0.472516917,30.5,31.77045127,33.91328983,32.6393696,32.01659851,31.89702141,32.87978745,32.33018112,32.00999832,31.93993759,6.87E-05,0.162966839
65,blue,65,A,74,Sde_David,3757,7,172114.4028,608300.5972,32.68869946,31.08007622,31.30019045,43.47029114,37.73487282,2.151810078,2.307308563,12.39021492,31.94020462,2.755806251,10.68640002,0.879718304,1.372162943,32.55415419,32.82324473,5238.014213,4769.613198,1.2396698,1.176368529,0.155498486,1.269565582,1.168569172,0.088088526,30.5,31.46022267,32.8949223,31.74022255,31.55560617,31.53035629,32.23019791,31.72999859,31.47502518,31.44491291,-0.083106849,0.24396717
66,blue,66,A,64,Sde_David,3261,13,172069.3491,608301.4107,34.08490518,30.75050163,32.2897728,43.60050964,39.30974274,2.234186688,2.307308563,12.85000801,33.27966499,2.071688378,7.392120352,1.835540771,1.581432934,33.96445123,34.20535913,5227.420695,4182.902568,-0.099790573,-0.21983719,0.073121875,0.080593109,0.026623667,-0.038327048,30.6,32.48933584,34.35695975,33.44797401,33.22903531,33.11053809,33.25541687,33.13995743,33.19007874,33.00007248,0.187774792,0.0359731
67,blue,67,A,13,Sde_David,483,12,171839.8378,608300.6292,33.97690428,31.50004005,32.23996029,43.75061798,39.06274281,2.115955148,2.307308563,12.25057793,33.26976013,2.289136394,8.433913566,1.509770393,1.440322571,33.89243596,34.06137261,5237.597182,1194.100705,-0.089885712,-0.111836292,0.191353415,-0.149597168,-0.138133171,0.255774977,30.4,32.51837703,34.2725481,33.27521842,33.08104341,33.06599492,33.58990097,33.09994698,33.08006668,33.01498985,0.206121824,-0.103387283
68,blue,68,A,77,Sde_David,3922,10,172127.4774,608303.6892,33.43238086,31.38005638,31.54157705,43.48365402,38.89534149,2.353645331,2.307308563,12.10359764,32.59014893,2.012930982,6.924644769,1.982367516,1.672876472,33.28275896,33.58200276,5197.749213,4939.87723,0.589725494,0.432687132,-0.046336768,0.650152206,0.486727647,-0.174689232,30.5,31.72874949,33.86470358,32.19376504,31.95273164,31.82847929,33.37029266,32.03063965,31.76994228,31.72496605,-0.011111979,0.174147525
69,blue,69,A,77,Sde_David,3923,11,172127.3879,608306.252,33.59126915,31.54014969,31.7600646,43.6210022,39.09391899,2.306884365,2.307308563,12.08085251,32.83055496,2.231506597,7.867350126,1.520889282,1.570569483,33.45497933,33.72755897,5164.374433,4938.711695,0.349319458,0.273798837,0.000424199,0.40974617,0.327839352,-0.127928266,30.5,32.00779023,34.30145145,32.42759977,32.28667088,32.26640652,33.42004395,32.44003296,32.18990326,32.26998711,0.063701782,0.099333764
70,blue,70,A,76,Sde_David,3869,11,172123.2187,608306.9737,33.49141067,30.42084885,31.65075579,43.69195938,39.08025455,2.290804951,2.307308563,13.27111053,32.72090912,2.225966377,7.970007407,1.571033478,1.556568417,33.37408856,33.60873278,5154.976142,4884.41786,0.458965302,0.373657321,0.016503613,0.348804474,0.247572819,-0.106075766,30.5,31.90925109,33.93070838,32.69683456,32.58227433,32.57031184,32.91989517,32.45013809,32.38996696,32.44985962,0.037282402,0.095169748
71,blue,71,A,74,Sde_David,3758,8,172114.0021,608305.7715,33.23310397,30.58011055,31.25024395,43.76110458,38.84650917,2.380057827,2.307308563,13.18099403,32.4399395,2.302586165,8.413929277,1.919268608,1.603675296,33.15815264,33.30805531,5170.632353,4764.395253,0.739934921,0.631964017,-0.072749264,0.769830704,0.624164659,-0.140159224,30.5,31.56758242,33.57167857,33.3225859,32.40817364,32.20733757,32.6700058,32.5300312,32.29016685,32.13489151,-0.054322567,0.215182889
72,blue,72,A,68,Sde_David,3471,7,172087.0091,608306.284,34.04517173,32.42056656,32.72991753,43.65068817,38.04537468,1.884185517,2.307308563,11.23012161,33.38985443,2.822560577,11.44190023,1.009640694,1.194930547,33.94867437,34.14166908,5163.957737,4412.880027,-0.209980011,-0.180103736,0.423123047,-0.220043182,-0.204441132,0.274414592,30.7,32.93379748,34.24360544,33.56981897,33.35741438,33.30080218,33.50995636,33.23032379,33.26501465,33.27003288,0.296096747,-0.137433964
73,blue,73,A,64,Sde_David,3262,14,172069.0238,608305.8556,34.33348844,32.19020844,32.58010788,43.77877808,39.38819351,2.090371231,2.307308563,11.58856964,33.64511299,2.315378203,8.454489344,1.460178375,1.39528844,34.2484203,34.41855658,5169.537468,4178.666667,-0.465238571,-0.468420446,0.216937332,-0.284854889,-0.221959589,0.105488409,30.4,32.88660682,34.70682421,34.47495953,33.49029034,32.69955843,33.70982552,33.96986198,33.51985741,32.67983627,0.307567986,-0.083820094
74,blue,74,A,62,Sde_David,3154,13,172059.9181,608307.7534,33.76070026,31.28042221,32.03998528,43.6703949,37.97897263,1.938515259,2.307308563,12.38997269,33.13986588,2.352754414,9.222576373,1.43000412,1.3104092,33.7081409,33.81325963,5144.823451,4060.088179,0.040008545,0.104367725,0.368793304,0.420200348,0.422160322,0.262949883,30.4,32.39132508,34.53975132,33.74918805,33.91943391,33.04410378,33.80021286,33.09020615,33.27001953,33.05999947,0.171119405,0.118515188
75,blue,75,A,13,Sde_David,484,13,171839.5712,608305.8892,33.47867895,30.56005859,31.66001663,43.73829269,38.14443665,2.075178565,2.307308563,13.1782341,32.86013985,2.402032931,9.414262575,1.370368958,1.37757183,33.4094489,33.547909,5169.099305,1190.629415,0.319734573,0.386389037,0.232129998,0.260023117,0.360092158,0.29655156,30.4,32.0347573,33.87961305,33.32220371,32.48946319,32.4327578,33.1098938,32.87011337,32.44011307,32.33990479,0.072886089,0.029848451
76,blue,76,A,77,Sde_David,3924,12,172127.1797,608311.1184,33.56401741,31.3403511,31.75998116,43.71843719,39.18687687,2.294575356,2.307308563,12.37808609,32.74000168,2.185416104,7.589631572,1.557319641,1.5789859,33.46542163,33.66261319,5101.00288,4936,0.439872742,0.301050582,0.012733207,0.500299454,0.355091098,-0.115619257,30.5,31.99482284,34.07536255,32.65129616,32.22879566,32.12970907,33.17012978,32.3750267,32.16485023,32.06000137,0.060225087,0.102810459
77,blue,77,A,76,Sde_David,3870,12,172122.7369,608309.6502,33.44066733,30.99013901,31.44212914,43.6927681,39.8458786,2.462193501,2.307308563,12.70262909,32.61964607,2.131413887,7.23997102,1.669111252,1.691760806,33.28741512,33.59391954,5120.12173,4878.143863,0.560228348,0.424400661,-0.154884937,0.45006752,0.29831616,-0.277464316,30.5,31.72230292,33.70446282,32.40134729,31.97319563,31.46420539,32.79493141,32.3051815,31.86022949,31.43980598,-0.012840373,0.145292523
78,blue,78,A,68,Sde_David,3472,8,172086.8588,608309.9479,34.25927947,32.4300766,32.82011261,43.72144318,38.77112732,1.883510928,2.307308563,11.29136658,33.59001541,2.606977188,9.978006311,0.829681396,1.233984557,34.17030758,34.34825135,5116.24478,4410.922274,-0.410140991,-0.394211478,0.423797635,-0.420204163,-0.418548874,0.27508918,30.7,33.12656957,34.59761769,33.79271686,33.5045891,33.39905337,33.71002197,33.55089569,33.50008011,33.36492157,0.345150603,-0.186487821
79,blue,79,A,66,Sde_David,3372,10,172077.7676,608310.5571,33.8830265,30.31018639,32.43000031,43.7793045,39.06096115,2.13799764,2.307308563,13.46911812,33.07024765,2.497319966,9.199156592,1.129917145,1.424879162,33.82261613,33.94343687,5108.311383,4292.532198,0.10962677,-0.017958514,0.169310923,0.159700394,0.019458529,0.059078702,30.6,32.59624949,34.71988185,33.97712708,34.01479471,32.74579254,33.80009079,33.21007156,33.11984825,32.71504784,0.215691004,-0.024690162
80,blue,80,A,64,Sde_David,3263,15,172068.7779,608309.9372,33.88644685,31.3801136,32.06204453,43.77943039,39.22032318,2.220552096,2.307308563,12.39931679,33.15989304,2.108523275,7.461206659,1.700206757,1.549952178,33.75706698,34.01582672,5116.38448,4175.464727,0.019981384,-0.021378862,0.086756467,0.200365067,0.225081996,-0.024692456,30.4,32.28747268,34.38823266,33.04610518,32.60269957,32.42852409,33.46993637,33.00994492,32.53028107,32.41988754,0.142508393,0.081239499
81,blue,81,A,76,Sde_David,3871,13,172122.3618,608316.4706,33.67633319,30.96061516,31.71996069,43.74717712,39.50849915,2.406942738,2.307308563,12.78656197,32.83981705,2.092713505,7.162947734,1.790023804,1.678978647,33.61111692,33.74154946,5031.303534,4873.258453,0.340057373,0.188734798,-0.099634174,0.229896545,0.062650296,-0.222213553,30.5,31.98342068,34.2809066,33.99340902,33.50960919,32.69307466,33.30138016,33.19013596,32.71504974,32.50979996,0.057168049,0.075284101
82,blue,82,A,74,Sde_David,3759,9,172113.2545,608316.4922,33.3963643,31.03019142,31.37061634,43.71165466,39.49993591,2.57603377,2.307308563,12.68146324,32.40029144,1.943362567,6.463876188,2.239469051,1.847950044,33.27125336,33.52147523,5031.022072,4754.659105,0.779582977,0.468703695,-0.268725207,0.80947876,0.460904337,-0.336135167,30.5,31.53600372,34.17597937,32.14108344,31.84431413,31.95253659,33.44068527,31.7399292,31.71038628,31.91011429,-0.062789152,0.223649473
83,blue,83,A,68,Sde_David,3473,9,172086.5912,608313.9611,34.06094022,32.17020798,32.52997189,43.727314,38.70099144,2.029847674,2.307308563,11.55710602,33.25013733,2.261413038,8.231450333,1.462551117,1.418451319,33.96253715,34.15934328,5063.984117,4407.437385,-0.070262909,-0.195872225,0.27746089,-0.08032608,-0.220209621,0.128752435,30.7,32.72255336,34.23721657,33.88875277,33.07731419,32.79825206,33.33996201,33.41965485,32.96983337,32.77503204,0.242342394,-0.083679612
84,blue,84,A,68,Sde_David,3474,10,172086.3857,608317.059,34.18011692,32.12011337,32.5800148,43.66978836,39.51237526,2.202463747,2.307308563,11.54967499,33.25128365,2.226791648,7.650845437,1.459356308,1.535343659,34.03570915,34.32452469,5023.641741,4404.761161,-0.071409225,-0.315048931,0.104844817,-0.081472397,-0.339386328,-0.043863638,30.7,32.77538218,34.69409638,33.07128895,33.08950133,33.14798744,33.77505684,33.04979324,33.10000229,33.17004776,0.255785511,-0.097122728
85,blue,85,A,73,Sde_David,3714,10,172112.9315,608321.9912,33.21467338,30.83030319,31.27002335,43.74185944,38.77257919,2.374743892,2.307308563,12.91155624,32.44491768,2.248273576,8.083959809,1.778175354,1.611557736,33.11909799,33.31024877,4959.411542,4750.453243,0.734956741,0.650394606,-0.067435329,0.734981537,0.604119298,-0.204600193,30.5,31.56282139,33.47738142,32.91178622,31.7912487,31.53207612,32.91505814,32.2221489,31.69985771,31.36001968,-0.055599051,0.211377713
86,blue,86,A,69,Sde_David,3521,11,172095.2063,608320.0511,33.81533363,31.55033112,32.26007385,43.65001297,39.11229286,2.138113328,2.307308563,12.09968185,33.06012154,2.468427645,8.956302209,1.109491348,1.419654166,33.73785661,33.89281065,4984.677254,4519.627732,0.119752884,0.049734363,0.169195235,0.139616013,0.032693508,0.059604963,30.6,32.4951641,33.84436439,34.12738656,33.06059859,32.81601539,32.84496689,33.22023964,33.07000732,32.83012009,0.189296608,-0.029458973
87,blue,87,A,67,Sde_David,3424,11,172086.0098,608322.0235,34.44177558,31.99026299,32.82022858,43.76176834,39.83789063,2.202371749,2.307308563,11.77150536,33.56010818,2.199212003,7.575173403,1.649875641,1.543523947,34.36716966,34.5163815,4958.991343,4399.866866,-0.380233765,-0.576707592,0.104936814,-0.350090027,-0.561743777,-0.027127981,30.7,32.99728806,34.49956571,35.08707037,33.77876537,33.22648219,33.50992966,34.01984024,33.52997589,33.19998932,0.312252912,-0.138458765
88,blue,88,A,65,Sde_David,3321,12,172077.2542,608320.1436,33.78308649,31.11058426,32.20990753,43.688694,38.42776108,1.960233541,2.307308563,12.57810974,33.13005257,2.424621004,9.154449416,1.16967392,1.299033582,33.71727027,33.84890271,4983.471848,4285.846921,0.049821854,0.081981499,0.347075022,0.269880295,0.309505804,0.20442439,30.6,32.497664,33.94921231,34.24771325,33.49175741,32.90624,33.22002792,33.32989502,32.95999527,32.85995483,0.189949357,0.047176871
89,blue,89,A,75,Sde_David,3815,13,172121.9897,608326.1021,34.07390428,30.92123604,31.97001266,43.64672852,39.96170425,2.40980548,2.307308563,12.72549248,33.13973427,1.961689989,6.408817563,1.599868774,1.724881001,33.9538428,34.19396577,4905.877419,4868.413548,0.040140152,-0.208836291,-0.102496917,0.020261765,-0.262770855,-0.209978254,30.5,32.41773266,34.67508991,33.33165258,33.0168964,32.80596676,33.36995316,33.05491829,32.9898262,32.80489922,0.173611666,-0.024875016
90,blue,90,A,69,Sde_David,3522,12,172094.8712,608327.3206,34.08907515,31.3507576,32.09035416,43.77816391,39.25798111,2.19359704,2.307308563,12.42740631,33.49007607,2.145646688,7.795196647,1.569692612,1.476556992,34.01916047,34.15898983,4890.009778,4515.263742,-0.310201645,-0.224007159,0.113711524,-0.290338516,-0.241048015,0.004121252,30.6,32.4678372,34.48473562,34.67455151,33.32756705,32.68350696,33.88040924,33.87994385,33.05987549,32.63006973,0.182161283,-0.022323648
91,blue,91,A,75,Sde_David,3816,14,172121.3712,608331.981,33.40168348,30.92028999,31.76979828,43.77150345,38.96797943,2.2521044,2.307308563,12.85121346,32.64971733,2.614432674,9.730540493,1.169807434,1.423344363,33.33363468,33.46973228,4829.320665,4860.359145,0.530157089,0.463384513,0.055204164,0.510278702,0.409449949,-0.052277174,30.5,32.02441265,33.71049547,33.69675279,32.6146,32.36713831,32.77000809,32.83980942,32.469944,32.22007179,0.068158428,0.080578221
92,blue,92,A,67,Sde_David,3425,12,172085.8027,608328.0369,33.83242252,31.78017998,32.17006569,43.68081284,38.64539337,2.0323685,2.307308563,11.90063286,33.08995056,2.398683644,9.066261146,1.387087822,1.378357585,33.74143387,33.92341116,4880.681605,4397.169359,0.089923859,0.032645472,0.274940063,0.120067596,0.047609287,0.142875268,30.7,32.4949268,34.11988246,33.29306109,32.90800118,32.90618291,33.31002617,33.09996033,32.87022591,32.93007278,0.184419277,-0.01062513
93,blue,93,A,69,Sde_David,3523,13,172094.458,608334.1749,33.56736073,31.33075142,31.84987373,43.64561462,38.42515259,2.162605748,2.307308563,12.3148632,32.66024208,2.051639908,7.285526367,1.900016785,1.571800572,33.48485994,33.64986152,4800.749811,4509.883043,0.519632339,0.297707259,0.144702816,0.539495468,0.280666403,0.035112544,30.6,32.05607715,33.77047433,33.79455657,32.55473695,32.33822431,32.68001175,33.02490234,32.45985985,32.3300209,0.074646659,0.085190976
94,blue,94,A,67,Sde_David,3426,13,172085.347,608333.2702,33.80044132,32.0506134,32.29010391,43.68798447,39.18689346,2.139797634,2.307308563,11.63737106,32.93993759,2.395780781,8.514563832,1.26108551,1.43134903,33.71677302,33.88410961,4812.53161,4391.234592,0.239936829,0.064626675,0.16751093,0.270080566,0.07959049,0.035446134,30.7,32.47033564,33.89197974,34.3723065,32.73738827,32.41280161,33.22501755,33.34102631,32.54004288,32.31010437,0.178161673,-0.004367527
95,blue,95,A,77,Sde_David,3928,16,172130.288,608335.2728,33.38140927,30.97028351,31.71980524,43.67373657,38.73121166,2.199020338,2.307308563,12.70345306,32.65973663,2.401805508,8.887027382,1.440201759,1.461558674,33.2753872,33.48743133,4786.453172,4976.477341,0.520137787,0.483658723,0.108288226,0.580564499,0.537699238,-0.020064239,30.5,31.9264931,33.23636804,33.52432209,32.71226046,32.82713537,32.45506859,32.78988838,32.73963928,32.81990623,0.041905164,0.121130382
